fid,village_id,farmer_id,srtm_eleva,soilclay,soilsand,soilcarbon,soilwater
"3,695",524,3736,13,28,44,6,32
"3,696",524,3737,16,28,44,6,32
"3,697",524,3738,16,28,44,6,32
"3,698",524,3739,15,29,44,4,29
"3,699",524,3740,14,28,40,7,31
"3,700",532,3741,18,33,42,4,36
"3,701",532,3742,16,33,42,4,36
"3,702",532,3743,16,33,42,4,36
"3,703",532,3744,15,33,42,4,36
"3,704",532,3745,15,33,42,4,36
"3,705",532,3746,16,33,42,4,36
"3,706",532,3747,14,33,42,4,36
"3,707",532,3748,16,33,42,4,36
"3,708",532,3749,14,33,42,4,36
"3,709",532,3750,15,33,42,4,36
"3,710",533,3751,16,27,49,6,34
"3,711",533,3752,16,27,49,6,34
"3,712",533,3753,14,27,49,6,34
"3,713",533,3754,14,27,49,6,34
"3,714",533,3755,16,27,49,6,34
"3,715",533,3756,14,25,50,6,34
"3,716",533,3757,16,27,49,6,34
"3,717",533,3758,14,27,49,6,34
"3,718",533,3759,14,25,50,6,34
"3,719",533,3760,14,27,49,6,34
"3,720",534,3761,17,28,46,5,37
"3,721",534,3762,17,28,46,5,37
"3,722",534,3763,17,28,46,5,37
"3,723",534,3764,17,28,46,5,37
"3,724",534,3765,17,28,46,5,37
"3,725",534,3766,17,28,46,5,37
"3,726",534,3767,17,28,46,5,37
"3,727",534,3768,18,28,46,5,37
"3,728",534,3769,17,28,46,5,37
"3,729",534,3770,17,28,46,5,37
"3,730",535,3771,16,28,45,4,33
"3,731",535,3772,16,28,44,5,33
"3,732",535,3773,17,29,44,4,32
"3,733",535,3774,16,29,44,4,32
"3,734",535,3775,16,29,44,4,32
"3,735",535,3776,16,29,44,4,32
"3,736",535,3777,16,29,44,4,32
"3,737",535,3778,16,29,44,4,32
"3,738",535,3779,16,29,44,4,32
"3,739",535,3780,16,28,44,5,33
"3,740",538,3781,17,33,35,3,35
"3,741",538,3782,17,33,35,3,35
"3,742",538,3783,16,31,38,2,35
"3,743",538,3784,17,31,38,2,35
"3,744",538,3785,16,33,35,3,35
"3,745",538,3786,17,33,35,3,35
"3,746",538,3787,17,31,38,2,35
"3,747",538,3788,17,31,38,2,35
"3,748",538,3789,17,31,38,2,35
"3,749",538,3790,16,33,35,3,35
"3,750",557,3791,17,,,,
"3,751",557,3792,16,,,,
"3,752",557,3793,16,,,,
"3,753",557,3794,19,34,34,3,38
"3,754",557,3795,16,33,34,4,37
"3,755",557,3796,16,33,34,4,37
"3,756",557,3797,15,32,39,5,37
"3,757",557,3798,21,36,27,4,32
"3,758",557,3799,21,36,27,4,32
"3,759",557,3800,17,31,34,3,35
"3,760",558,3801,15,32,30,2,30
"3,761",558,3802,15,32,30,2,30
"3,762",558,3803,17,33,32,2,29
"3,763",558,3804,15,32,30,2,30
"3,764",558,3805,15,32,30,2,30
"3,765",558,3806,14,32,30,2,30
"3,766",558,3807,18,32,36,2,29
"3,767",558,3808,14,32,30,2,30
"3,768",558,3809,18,32,36,2,29
"3,769",558,3810,14,32,30,2,30
"3,770",560,3811,18,34,31,2,28
"3,771",560,3812,18,34,31,2,28
"3,772",560,3813,19,37,27,2,28
"3,773",560,3814,16,34,31,2,28
"3,774",560,3815,16,34,31,2,28
"3,775",560,3816,19,37,27,2,28
"3,776",560,3817,17,34,31,2,28
"3,777",560,3818,19,37,27,2,28
"3,778",560,3819,18,34,31,2,28
"3,779",560,3820,18,37,27,2,28
"3,780",566,3821,24,26,48,2,29
"3,781",566,3822,26,26,48,2,29
"3,782",566,3823,26,26,45,2,28
"3,783",566,3824,25,27,46,2,29
"3,784",566,3825,25,26,48,2,29
"3,785",566,3826,26,26,48,2,29
"3,786",566,3827,24,27,46,2,29
"3,787",566,3828,26,26,48,2,29
"3,788",566,3829,26,26,45,2,28
"3,789",566,3830,26,26,45,2,28
"3,790",567,3831,26,26,46,2,30
"3,791",567,3832,26,26,46,2,30
"3,792",567,3833,26,26,46,2,30
"3,793",567,3834,26,26,46,2,30
"3,794",567,3835,26,26,46,2,30
"3,795",567,3836,26,26,46,2,30
"3,796",567,3837,26,26,46,2,30
"3,797",567,3838,26,26,46,2,30
"3,798",567,3839,26,26,46,2,30
"3,799",567,3840,26,26,46,2,30
"3,800",570,3841,22,24,45,2,28
"3,801",570,3842,22,26,45,2,27
"3,802",570,3843,23,24,45,2,28
"3,803",570,3844,22,26,45,2,27
"3,804",570,3845,23,26,45,2,27
"3,805",570,3846,23,26,45,2,27
"3,806",570,3847,22,26,45,2,27
"3,807",570,3848,23,26,45,2,27
"3,808",570,3849,23,26,45,2,27
"3,809",570,3850,23,24,45,2,28
"3,810",573,3851,22,27,44,2,29
"3,811",573,3852,22,27,44,2,29
"3,812",573,3853,26,27,44,2,29
"3,813",573,3854,23,28,43,3,28
"3,814",573,3855,22,27,43,2,27
"3,815",573,3856,25,27,44,2,29
"3,816",573,3857,26,27,43,2,27
"3,817",573,3858,25,27,44,2,29
"3,818",573,3859,22,27,43,2,27
"3,819",573,3860,22,27,43,2,27
"3,820",574,3861,35,28,43,3,30
"3,821",574,3862,33,28,43,3,30
"3,822",574,3863,31,28,43,3,30
"3,823",574,3864,31,28,43,3,30
"3,824",574,3865,31,28,43,3,30
"3,825",574,3866,31,28,43,3,30
"3,826",574,3867,31,28,43,3,30
"3,827",574,3868,31,28,43,3,30
"3,828",574,3869,31,28,43,3,30
"3,829",574,3870,32,26,46,5,29
"3,830",575,3871,37,23,49,4,28
"3,831",575,3872,37,23,49,4,28
"3,832",575,3873,37,23,49,4,28
"3,833",575,3874,34,25,46,4,28
"3,834",575,3875,37,23,49,4,28
"3,835",575,3876,34,25,46,4,28
"3,836",575,3877,37,24,46,3,29
"3,837",575,3878,33,24,46,3,29
"3,838",575,3879,33,24,48,4,29
"3,839",575,3880,37,24,48,4,29
"3,840",576,3881,34,26,43,2,28
"3,841",576,3882,34,26,43,2,28
"3,842",576,3883,35,24,48,3,29
"3,843",576,3884,34,26,43,2,28
"3,844",576,3885,34,26,43,2,28
"3,845",576,3886,35,24,48,3,29
"3,846",576,3887,35,24,48,3,29
"3,847",576,3888,35,24,48,3,29
"3,848",576,3889,34,26,43,2,28
"3,849",576,3890,35,24,48,3,29
"3,850",577,3891,32,26,46,2,29
"3,851",577,3892,31,27,47,2,29
"3,852",577,3893,31,27,47,2,29
"3,853",577,3894,32,26,46,2,29
"3,854",577,3895,32,26,46,2,29
"3,855",577,3896,31,27,47,2,29
"3,856",577,3897,31,27,47,2,29
"3,857",577,3898,34,27,47,2,29
"3,858",577,3899,32,26,46,2,29
"3,859",577,3900,32,26,46,2,29
"3,860",578,3901,31,26,44,4,30
"3,861",578,3902,28,29,43,4,36
"3,862",578,3903,27,29,43,4,36
"3,863",578,3904,28,29,43,4,36
"3,864",578,3905,28,29,43,4,36
"3,865",578,3906,27,29,43,4,36
"3,866",578,3907,29,27,44,4,28
"3,867",578,3908,29,27,44,4,28
"3,868",578,3909,27,29,43,4,36
"3,869",578,3910,28,29,43,4,36
"3,870",579,3911,28,,,,
"3,871",579,3912,27,,,,
"3,872",579,3913,28,,,,
"3,873",579,3914,28,,,,
"3,874",579,3915,28,,,,
"3,875",579,3916,27,,,,
"3,876",579,3917,28,,,,
"3,877",579,3918,28,,,,
"3,878",579,3919,28,,,,
"3,879",579,3920,28,,,,
"3,880",580,3921,25,28,45,4,28
"3,881",580,3922,25,28,45,4,28
"3,882",580,3923,29,27,44,4,28
"3,883",580,3924,25,28,45,4,28
"3,884",580,3925,25,28,45,4,28
"3,885",580,3926,25,28,45,4,28
"3,886",580,3927,28,28,43,4,28
"3,887",580,3928,25,28,45,4,28
"3,888",580,3929,25,28,45,4,28
"3,889",580,3930,25,28,45,4,28
"3,890",581,3931,29,29,41,3,29
"3,891",581,3932,29,29,41,3,29
"3,892",581,3933,29,27,42,5,29
"3,893",581,3934,29,29,41,3,29
"3,894",581,3935,29,29,41,3,29
"3,895",581,3936,29,27,42,5,29
"3,896",581,3937,29,27,42,5,29
"3,897",581,3938,29,27,42,5,29
"3,898",581,3939,29,27,42,5,29
"3,899",581,3940,29,29,41,3,29
"3,900",592,3941,29,25,49,4,30
"3,901",592,3942,29,25,49,4,30
"3,902",592,3943,29,24,46,4,35
"3,903",592,3944,29,26,46,4,30
"3,904",592,3945,29,24,46,4,35
"3,905",592,3946,31,26,46,4,30
"3,906",592,3947,31,26,46,4,30
"3,907",592,3948,30,26,46,4,30
"3,908",592,3949,31,26,46,4,30
"3,909",592,3950,31,26,46,4,30
"3,910",599,3951,29,28,42,3,29
"3,911",599,3952,29,28,42,3,29
"3,912",599,3953,29,28,42,3,29
"3,913",599,3954,30,28,43,3,29
"3,914",599,3955,29,28,42,3,29
"3,915",599,3956,29,28,42,3,29
"3,916",599,3957,29,28,42,3,29
"3,917",599,3958,29,28,42,3,29
"3,918",599,3959,29,30,42,3,28
"3,919",599,3960,29,28,42,3,29
"3,920",600,3961,26,26,48,4,30
"3,921",600,3962,25,26,48,4,30
"3,922",600,3963,25,26,48,4,30
"3,923",600,3964,26,26,48,4,30
"3,924",600,3965,27,26,48,4,30
"3,925",600,3966,27,26,48,4,30
"3,926",600,3967,27,26,48,4,30
"3,927",600,3968,26,26,46,3,30
"3,928",600,3969,26,25,48,3,31
"3,929",600,3970,24,25,48,3,31
"3,930",606,3971,27,28,40,3,28
"3,931",606,3972,28,28,40,3,28
"3,932",606,3973,28,27,41,2,28
"3,933",606,3974,28,28,40,3,28
"3,934",606,3975,27,27,41,2,27
"3,935",606,3976,28,27,41,2,27
"3,936",606,3977,28,27,41,2,28
"3,937",606,3978,28,27,41,2,27
"3,938",606,3979,28,28,40,3,28
"3,939",606,3980,28,28,40,3,28
"3,940",609,3981,25,25,43,3,32
"3,941",609,3982,25,25,43,3,32
"3,942",609,3983,25,25,43,3,32
"3,943",609,3984,25,25,43,3,32
"3,944",609,3985,26,25,47,3,33
"3,945",609,3986,25,25,43,3,32
"3,946",609,3987,25,25,43,3,32
"3,947",609,3988,25,25,43,3,32
"3,948",609,3989,25,25,43,3,32
"3,949",609,3990,25,25,43,3,32
"3,950",610,3991,25,27,42,3,28
"3,951",610,3992,25,27,42,3,28
"3,952",610,3993,25,27,43,2,29
"3,953",610,3994,25,27,42,3,28
"3,954",610,3995,25,27,42,3,28
"3,955",610,3996,26,27,43,2,29
"3,956",610,3997,25,27,42,3,28
"3,957",610,3998,26,27,43,2,29
"3,958",610,3999,25,27,42,3,28
"3,959",610,4000,27,28,45,2,28
"3,960",505,5001,19,27,44,3,33
"3,961",503,5002,16,26,46,3,36
"3,962",505,5003,21,27,44,3,33
"3,963",503,5004,17,26,46,3,36
"3,964",503,5005,17,26,46,3,36
"3,965",505,5006,19,27,44,3,33
"3,966",505,5007,19,27,44,3,33
"3,967",505,5008,20,27,44,3,33
"3,968",505,5009,21,27,44,3,33
"3,969",503,5010,19,26,46,3,36
"3,970",503,5011,19,26,46,3,36
"3,971",505,5012,19,27,44,3,33
"3,972",503,5013,16,26,46,3,36
"3,973",503,5014,19,26,46,3,36
"3,974",505,5015,21,27,44,3,33
"3,975",503,5016,16,26,46,3,36
"3,976",503,5017,16,26,46,3,36
"3,977",505,5018,20,27,44,3,33
"3,978",503,5019,19,26,46,3,36
"3,979",505,5020,19,27,44,3,33
"3,980",17,5021,18,26,44,3,34
"3,981",17,5022,19,26,45,3,34
"3,982",17,5023,20,26,45,3,34
"3,983",17,5024,19,26,45,3,34
"3,984",17,5025,19,26,45,3,34
"3,985",17,5026,18,26,44,3,34
"3,986",17,5027,20,26,45,3,34
"3,987",17,5028,19,26,45,3,34
"3,988",17,5029,18,26,44,3,34
"3,989",17,5030,18,26,44,3,34
